Participant,Event,Valence,E1,eBR,BR,E2
98,42,4,100,66,13,100
98,43,4,100,70,81,100
98,44,3,26,30,19,25
98,45,4,22,22,19,22
98,46,5,100,87,45,100
98,47,3,15,11,20,16
98,48,4,100,36,18,100
98,49,3,0,5,11,0
98,50,3,0,44,38,0
98,51,4,0,31,26,35
99,1,3,0,9,26,45
99,2,5,2,13,20,20
99,3,3,24,0,29,0
99,4,2,100,68,78,100
99,5,4,80,42,56,100
99,6,5,89,31,29,60
99,7,5,50,45,45,80
99,8,5,24,47,75,80
99,9,5,100,78,29,100
99,10,4,100,65,56,100
99,11,4,35,27,31,60
99,12,3,100,95,78,100
99,13,3,7,0,22,0
99,14,2,42,63,41,40
99,15,2,75,56,60,60
99,16,2,17,29,26,20
99,17,2,17,21,43,40
99,18,2,51,73,82,30
99,19,1,100,32,21,100
99,20,1,0,49,40,5
99,21,2,5,11,35,40
99,22,1,40,40,60,60
99,23,1,45,70,71,45
99,24,3,25,20,14,20
99,25,5,70,35,14,40
99,26,3,100,80,29,100
99,27,1,58,42,45,60
99,28,3,9,9,20,20
99,29,1,95,89,66,58
99,30,4,80,60,48,50
99,31,2,87,42,19,12
99,32,4,100,39,33,80
99,33,3,100,19,15,0
99,34,3,100,76,80,100
99,35,2,21,75,17,20
99,36,2,0,12,26,25
99,37,3,100,70,30,40
99,38,2,70,70,71,100
99,39,2,3,8,43,20
99,40,3,20,60,21,20
99,41,3,50,45,17,10
99,42,3,0,75,13,0
99,43,2,100,89,81,100
99,44,3,0,21,19,0
99,45,4,50,60,19,20
99,46,5,100,75,45,100
99,47,3,12,38,20,75
99,48,2,60,79,18,25
99,49,3,0,25,11,0
99,50,3,0,19,38,0
99,51,1,0,11,26,0
100,1,3,46,35,26,46
100,2,4,76,64,20,63
100,3,3,0,54,29,5
100,4,4,100,68,78,97
100,5,4,65,69,56,65
100,6,4,35,41,29,25
100,7,5,100,57,45,100
100,8,3,36,42,75,27
100,9,4,6,10,29,11
100,10,4,75,64,56,86
100,11,4,2,11,31,12
100,12,2,100,94,78,100
100,13,4,7,37,22,10
100,14,2,35,39,41,36
100,15,2,32,46,60,43
100,16,2,1,6,26,4
100,17,1,10,32,43,25
100,18,2,15,20,82,21
100,19,1,0,70,21,0
100,20,3,67,36,40,76
100,21,1,46,47,35,59
100,22,2,67,69,60,63
100,23,2,95,79,71,87
100,24,3,20,20,14,37
100,25,3,0,25,14,0
100,26,3,100,85,29,96
100,27,3,32,37,45,32
100,28,3,65,67,20,28
100,29,2,66,58,66,35
100,30,3,5,21,48,7
100,31,3,91,58,19,25
100,32,4,62,57,33,76
100,33,3,79,73,15,76
100,34,3,10,24,80,19
100,35,3,73,65,17,68
100,36,3,53,43,26,40
100,37,3,67,69,30,48
100,38,2,63,58,71,42
100,39,3,0,57,43,0
100,40,5,100,80,21,100
100,41,4,100,85,17,100
100,42,3,54,47,13,50
100,43,4,80,65,81,25
100,44,3,50,50,19,45
100,45,4,70,65,19,65
100,46,3,4,63,45,4
100,47,3,3,17,20,22
100,48,2,25,26,18,10
100,49,3,2,5,11,5
100,50,3,0,10,38,9
100,51,3,27,43,26,23
